account_id,username,bio,profile_picture,account_age,tweets_count,followers_count,following_count,duplicate_tweets,content_similarity,follower_following_ratio,tweet_frequency,is_fake,is_clone,report,blocked,avg_distance,name
N05424,matthewperez70,Photographer,1,469,6024,76875,21264,0,0.79,3.62,12.84,0,0,0,0,0.707365124393099,Ritika Sharma
N05426,william.lopez71,Tech enthusiast,1,1292,2364,46427,5633,0,0.59,8.24,1.83,0,0,0,0,0.2633889756505847,Nikita Arora
N05427,emilygarcia35,,1,4450,7638,18178,70522,0,0.73,0.26,1.72,0,0,0,0,0.094230583266807,Aryan Desai
N05428,bettylopez63,Travel addict,1,3048,9545,14504,584,1,0.74,24.84,3.13,0,0,0,0,0.9448792248050428,Shruti Menon
N05429,barbara_young2004,Digital marketer,1,935,8580,57735,37881,0,0.59,1.52,9.18,0,0,0,0,0.2386993594792377,Dhruv Shah
N05430,bettywright80,Tech enthusiast,0,2368,3127,51442,41394,0,0.23,1.24,1.32,0,0,0,0,0.0833652096916298,Palak Tiwari
N05431,betty.wilson2004,Tech enthusiast,1,2198,2018,71767,28050,0,0.88,2.56,0.92,0,1,0,0,0.1439546853651406,Aarav Sharma
N05432,georgegreen,Tech enthusiast,1,4526,2854,469,25375,0,0.52,0.02,0.63,0,0,0,0,0.0647801904301266,Priya Verma
N05433,patricia.hernandez,Travel addict,0,3311,4300,15754,34676,0,0.83,0.45,1.3,0,1,0,0,0.0683096132831957,Rohan Mehta
N05434,dorothynelson1981,Tech enthusiast,0,4728,2187,20699,27791,1,0.82,0.74,0.46,0,1,0,0,0.061049028116294,Sneha Reddy
N05437,bettycarter2004,Digital marketer,1,266,3903,56375,80198,0,0.72,0.7,14.67,0,0,0,0,0.2784273081365734,Vikram Patel
N05438,kenneth_lopez14,,0,3071,6112,21790,71377,1,0.37,0.31,1.99,0,0,0,0,0.0759146541789255,Kavya Nair
N05439,jessica.wright78,Photographer,1,1440,4424,43799,22819,1,0.71,1.92,3.07,0,0,0,0,0.1206079491699944,Rahul Das
N05440,paulrobinson2000,Digital marketer,0,849,1363,5962,3413,1,0.22,1.75,1.61,0,0,0,0,0.0980372089301098,Ishita Gupta
N05441,paul.green55,Tech enthusiast,1,3481,6535,42940,60687,0,0.57,0.71,1.88,0,0,0,0,0.067517798134261,Aditya Rao
N05442,donaldwright1987,Travel addict,0,4740,295,99515,4230,1,0.66,23.53,0.06,0,0,0,0,0.552524547131356,Neha Joshi
N05443,robert_baker,Photographer,0,65,1388,7477,281,0,0.73,26.61,21.35,0,0,0,0,4.572370676334721,Karthik Iyer
N05444,susandavis1989,Tech enthusiast,1,1699,9450,62551,3074,0,0.55,20.35,5.56,0,0,0,0,1.5753573397921017,Simran Kaur
N05445,jamesadams75,Travel addict,0,4789,9894,96556,20173,0,0.36,4.79,2.07,0,0,0,0,0.1314766136376755,Yash Malhotra
N05446,jamesking97,Sports fan,1,1468,1402,29880,51465,1,0.38,0.58,0.96,0,0,0,0,0.0719356527330044,Pooja Choudhary
N05448,michael_jones1988,Lover of nature,0,243,4287,17808,45811,0,0.95,0.39,17.64,0,1,0,0,0.3393448071470288,Tanvi Mishra
N05449,richardwilliams1989,Photographer,1,1477,9112,36511,44243,1,0.78,0.83,6.17,0,0,0,0,0.1920082610780619,Devansh Agarwal
N05450,ashley.davis25,Travel addict,1,3386,323,98282,34326,1,0.96,2.86,0.1,0,1,0,0,0.2063276779600399,Meera Pillai
N05451,thomasrobinson74,,1,4659,8557,78661,58546,1,0.86,1.34,1.84,0,1,0,0,0.0602282262590118,Siddharth Jain
N05452,sandra_torres99,,0,4503,7208,8304,45510,0,0.7,0.18,1.6,0,0,0,0,0.065902789156423,Aisha Khan
N05453,carolscott,Digital marketer,1,114,45,30367,26518,0,0.18,1.15,0.39,0,0,0,0,0.0916007263616299,Harsh Vardhan
N05454,dorothymiller86,Sports fan,1,784,1941,78746,92917,1,0.04,0.85,2.48,0,0,0,0,0.1154983668965146,Ritika Sharma
N05455,emilymartin1993,Digital marketer,1,2181,7721,38711,80748,0,0.51,0.48,3.54,0,0,0,0,0.0871825086824934,Krishna Yadav
N05456,paulbaker44,Sports fan,0,1511,19,31275,56907,0,0.6,0.55,0.01,0,0,0,0,0.1042886048399161,Nikita Arora
N05457,christopherlewis1980,Lover of nature,1,3257,8428,7101,38091,1,0.41,0.19,2.59,0,0,0,0,0.0874655129101488,Aryan Desai
N05458,donald_white,Travel addict,1,2201,6559,32383,93247,1,0.98,0.35,2.98,0,1,0,0,0.1355787814966888,Shruti Menon
N05459,richardmoore2001,Lover of nature,1,4059,7960,90177,11712,1,0.29,7.7,1.96,0,0,0,0,0.3384469103787597,Dhruv Shah
N05460,sandra.flores1,Sports fan,1,635,1683,98356,55625,0,0.83,1.77,2.65,0,1,0,0,0.1648301093209463,Palak Tiwari
N05461,ashleysanchez17,Digital marketer,1,497,6013,22120,27632,1,0.53,0.8,12.1,0,0,0,0,0.3205758093573595,Aarav Sharma
N05462,james_thomas1994,Travel addict,0,3460,2794,47890,69337,1,0.63,0.69,0.81,0,0,0,0,0.0546260925535374,Priya Verma
N05463,kenneth_lopez1995,,0,4476,645,6006,18284,1,0.89,0.33,0.14,0,1,0,0,0.0500017646805477,Rohan Mehta
N05464,patricia.ramirez53,Travel addict,1,208,7856,97238,44760,1,0.3,2.17,37.77,0,0,0,0,0.5915572339722031,Sneha Reddy
N05465,elizabethjones1980,Photographer,1,586,7656,99046,10573,0,0.2,9.37,13.06,0,0,0,0,1.8973084110915948,Arjun Kapoor
N05466,richard.perez72,Sports fan,0,3692,1695,22070,13644,0,0.75,1.62,0.46,0,0,0,0,0.0996677462303263,Ananya Singh
N05467,andrewramirez1999,Sports fan,0,3806,898,63746,61748,1,0.78,1.03,0.24,0,0,0,0,0.0563589481006554,Vikram Patel
N05468,donaldjohnson13,Sports fan,0,159,7721,32846,18489,0,0.51,1.78,48.56,0,0,0,0,0.6720843262129181,Kavya Nair
N05469,george.smith98,Travel addict,1,1770,4673,78689,83185,0,0.99,0.95,2.64,0,1,0,0,0.106995727745797,Rahul Das
N05470,nancymiller1986,Digital marketer,1,659,953,52092,26518,1,0.91,1.96,1.45,0,1,0,0,0.0719703764472243,Ishita Gupta
N05471,richard_taylor,,0,3278,4669,19917,6907,0,0.37,2.88,1.42,0,0,0,0,0.1313439365945397,Aditya Rao
N05472,michael.torres,Digital marketer,1,1590,3704,31419,25225,0,0.93,1.25,2.33,0,1,0,0,0.0921324478956244,Neha Joshi
N05473,sarahwalker1984,Tech enthusiast,1,3651,3685,73551,45738,1,0.41,1.61,1.01,0,0,0,0,0.1020739284895167,Karthik Iyer
N05474,robert.allen62,Tech enthusiast,0,323,6957,30192,66447,0,0.25,0.45,21.54,0,0,0,0,0.3652370117559332,Simran Kaur
N05475,richardmartin57,Sports fan,1,2806,8977,66299,21476,0,0.79,3.09,3.2,0,0,0,0,0.1963560060172999,Yash Malhotra
N05476,sandra_moore78,Sports fan,1,89,9486,36924,11761,1,0.63,3.14,106.58,0,0,0,0,2.1395776952917167,Pooja Choudhary
N05477,joseph.roberts,Sports fan,0,270,6111,38756,62219,1,0.94,0.62,22.63,0,1,0,0,0.4445919086257238,Manav Bansal
N05478,dorothywalker1983,Travel addict,0,2386,7252,6196,22974,0,0.69,0.27,3.04,0,0,0,0,0.0797163178012219,Tanvi Mishra
N05479,susan_gonzalez10,,1,4779,9782,99442,50893,1,0.5,1.95,2.05,0,0,0,0,0.1340369975853287,Devansh Agarwal
N05480,richard.nguyen82,,1,1625,6214,89020,29507,0,0.04,3.02,3.82,0,0,0,0,0.2859163483884334,Meera Pillai
N05481,matthew_torres1984,Sports fan,1,1710,7422,30404,89804,0,0.78,0.34,4.34,0,0,0,0,0.1025784551740011,Siddharth Jain
N05482,barbara.johnson1986,Travel addict,0,1514,2484,63154,32531,1,0.78,1.94,1.64,0,0,0,0,0.1019224994771384,Aisha Khan
N05483,andrew.rodriguez,,1,3386,4811,84195,3825,0,0.96,22.01,1.42,0,1,0,0,0.4834355266724756,Harsh Vardhan
N05484,richard_ramirez,Travel addict,1,3759,6754,51509,71314,1,0.65,0.72,1.8,0,0,0,0,0.0699735705916732,Ritika Sharma
N05485,lisawhite15,Lover of nature,1,1504,1363,46501,6937,0,0.8,6.7,0.91,0,0,0,0,0.2405162677571083,Krishna Yadav
N05486,brian.lopez99,Travel addict,1,2080,879,33671,98131,1,0.55,0.34,0.42,0,0,0,0,0.0929473895961512,Nikita Arora
N05487,nancywalker,Sports fan,1,2291,5366,27588,33847,0,0.34,0.82,2.34,0,0,0,0,0.0786159042546192,Aryan Desai
N05488,michelleking50,Lover of nature,0,3087,1103,78135,72533,1,0.69,1.08,0.36,0,0,0,0,0.0811359087958315,Shruti Menon
N05489,ashleyjones,Digital marketer,1,4732,1500,76550,83527,1,0.7,0.92,0.32,0,0,0,0,0.0610066295761801,Dhruv Shah
N05490,paul_scott,Lover of nature,0,1834,573,77577,83589,1,0.25,0.93,0.31,0,0,0,0,0.0857470997186534,Palak Tiwari
N05491,ashley_torres,Digital marketer,1,927,9349,34867,1705,1,0.79,20.45,10.09,0,0,0,0,2.311051107906595,Aarav Sharma
N05492,barbarawhite33,Photographer,1,3610,8,20232,70158,1,0.59,0.29,0.0,0,0,0,0,0.0529828402680063,Priya Verma
N05493,elizabethking,Digital marketer,1,1310,839,95858,90619,1,0.37,1.06,0.64,0,0,0,0,0.0852442629332463,Rohan Mehta
N05494,jessica.jackson38,Sports fan,0,4614,7683,73681,67570,1,0.19,1.09,1.67,0,0,0,0,0.0797369815852555,Sneha Reddy
N05495,danielclark1988,Sports fan,1,2283,835,99289,93517,1,0.26,1.06,0.37,0,0,0,0,0.0851353372129037,Arjun Kapoor
N05497,paul_baker18,,1,3550,8132,96649,91047,1,0.55,1.06,2.29,0,0,0,0,0.0596566703806707,Vikram Patel
N05498,donaldthompson1989,Tech enthusiast,0,1980,9097,68753,10364,1,0.56,6.63,4.59,0,0,0,0,0.3594570523786305,Kavya Nair
N05499,donna_rivera11,Lover of nature,0,4549,5932,2511,14065,1,0.26,0.18,1.3,0,0,0,0,0.0688808024959683,Rahul Das
N05500,susan.nguyen1983,Digital marketer,1,44,460,25044,21792,0,0.57,1.15,10.45,0,0,0,0,0.282991347725861,Ishita Gupta
N05501,andrew.wilson1981,Tech enthusiast,0,4424,2893,29460,48147,1,0.1,0.61,0.65,0,0,0,0,0.0794849019911232,Aditya Rao
N05502,thomas.sanchez,Sports fan,1,1822,193,3447,65813,0,0.51,0.05,0.11,0,0,0,0,0.0854098252252,Neha Joshi
N05503,charles.walker59,Sports fan,0,4611,6098,68516,2712,1,0.2,25.26,1.32,0,0,0,0,0.648572498820972,Karthik Iyer
N05504,mary_carter1984,Photographer,0,267,787,53855,39660,0,0.77,1.36,2.95,0,0,0,0,0.1160050174148276,Simran Kaur
N05505,susan.hall,Photographer,0,3258,2434,83960,39917,0,0.04,2.1,0.75,0,0,0,0,0.1115961781462885,Yash Malhotra
N05506,margaret.sanchez26,Digital marketer,0,2664,5701,33378,92024,0,0.52,0.36,2.14,0,0,0,0,0.0752187248952267,Pooja Choudhary
N05507,kimberly_lopez,,0,2131,4735,12586,30364,0,0.48,0.41,2.22,0,0,0,0,0.0724403999365308,Manav Bansal
N05508,linda_clark,Digital marketer,0,499,9262,37680,7874,0,0.77,4.79,18.56,0,0,0,0,1.483821898787398,Tanvi Mishra
N05509,paul_harris,Lover of nature,1,1281,7758,72957,52141,0,0.4,1.4,6.06,0,0,0,0,0.1827227992287,Devansh Agarwal
N05511,mark_thompson,Tech enthusiast,1,4506,3762,85899,89314,1,0.26,0.96,0.83,0,0,0,0,0.0715826239684484,Siddharth Jain
N05513,charlesbaker69,Photographer,1,891,536,16782,63400,1,0.55,0.26,0.6,0,0,0,0,0.0742337994697265,Harsh Vardhan
N05514,richard.lee,Digital marketer,0,4945,1341,77435,16629,1,0.28,4.66,0.27,0,0,0,0,0.1860608082074364,Ritika Sharma
N05515,donaldsmith65,Lover of nature,1,1794,195,85046,12157,1,0.08,7.0,0.11,0,0,0,0,0.3504619168540664,Krishna Yadav
N05516,charles_ramirez1991,Lover of nature,0,4954,2820,6135,13097,0,0.32,0.47,0.57,0,0,0,0,0.0735196198821235,Nikita Arora
N05517,sarahallen26,,0,1843,7711,67546,17503,0,0.5,3.86,4.18,0,0,0,0,0.2388002688238679,Aryan Desai
N05519,danielnelson1982,Travel addict,1,3785,9880,2667,14027,0,0.66,0.19,2.61,0,0,0,0,0.0919903631452096,Dhruv Shah
N05520,williamwalker2000,Travel addict,0,1295,7755,43607,92060,0,0.9,0.47,5.99,0,1,0,0,0.1529881652234599,Palak Tiwari
N05521,amandahernandez1997,Lover of nature,0,4041,4407,7500,53040,0,0.68,0.14,1.09,0,0,0,0,0.0709242747258377,Aarav Sharma
N05522,amandamitchell74,Lover of nature,0,1477,7548,98821,67702,0,0.76,1.46,5.11,0,0,0,0,0.129822029765212,Priya Verma
N05524,mary_thompson2,Travel addict,0,713,3769,87958,103,1,0.77,853.96,5.29,0,0,0,0,69.92693864761551,Sneha Reddy
N05525,roberttaylor2002,Digital marketer,1,1312,9816,66998,74012,0,0.72,0.91,7.48,0,0,0,0,0.1501138376475156,Arjun Kapoor
N05528,brian_young52,Photographer,1,3176,9748,13868,86442,1,0.19,0.16,3.07,0,0,0,0,0.1235733751521493,Kavya Nair
N05529,dorothyhill17,,0,1821,7394,43854,59490,0,0.13,0.74,4.06,0,0,0,0,0.1182454286177947,Rahul Das
N05530,jennifer.thompson62,Travel addict,0,2852,5066,76618,54469,0,0.9,1.41,1.78,0,1,0,0,0.0526232816398767,Ishita Gupta
N05531,steven_rivera37,Tech enthusiast,1,392,4168,3634,56218,0,0.84,0.06,10.63,0,1,0,0,0.2248514914574723,Aditya Rao
N05532,bettywhite1,Tech enthusiast,0,2446,2736,41281,30537,0,0.42,1.35,1.12,0,0,0,0,0.0860114690725436,Neha Joshi
N05533,brian_torres1982,Lover of nature,1,4614,5677,15455,48162,1,0.93,0.32,1.23,0,1,0,0,0.0768551109521631,Karthik Iyer
N05534,jessica_clark74,Photographer,0,3517,2479,73019,16868,1,0.03,4.33,0.7,0,0,0,0,0.1509478690428035,Simran Kaur
N05535,amanda_adams1988,Digital marketer,0,488,6284,16417,11173,0,0.94,1.47,12.88,0,1,0,0,0.5231353053643927,Yash Malhotra
N05536,jennifer_johnson88,Travel addict,1,1028,4225,27709,43755,0,0.34,0.63,4.11,0,0,0,0,0.1113654252547748,Pooja Choudhary
N05537,charles.gonzalez56,Travel addict,1,3527,2715,61161,19954,1,0.75,3.07,0.77,0,0,0,0,0.1426629579230156,Manav Bansal
N05538,jamesmartin16,Lover of nature,0,3439,920,63992,54816,1,0.68,1.17,0.27,0,0,0,0,0.074940470585981,Tanvi Mishra
N05539,carol_martin88,Lover of nature,0,3708,4608,22334,63438,0,0.94,0.35,1.24,0,1,0,0,0.0701847150402156,Devansh Agarwal
N05540,donald_adams1992,Photographer,1,3237,1366,13732,26473,1,0.54,0.52,0.42,0,0,0,0,0.0815698552216245,Meera Pillai
N05541,georgeyoung8,Digital marketer,1,2713,6626,7779,85649,1,0.41,0.09,2.44,0,0,0,0,0.108444110727472,Siddharth Jain
N05542,johngarcia84,Sports fan,0,1407,4656,80516,59192,1,0.85,1.36,3.31,0,1,0,0,0.1268709186722066,Aisha Khan
N05543,lisa.garcia1983,Photographer,1,3717,1851,6813,15013,1,0.34,0.45,0.5,0,0,0,0,0.0763979662358024,Harsh Vardhan
N05544,kimberly.johnson27,,1,1362,5721,63347,9527,1,0.55,6.65,4.2,0,0,0,0,0.3846255254345722,Ritika Sharma
N05545,ashley_king61,Tech enthusiast,0,4530,3460,33178,1637,1,0.42,20.27,0.76,0,0,0,0,0.3951111034488044,Krishna Yadav
N05546,robert_nguyen1986,Digital marketer,1,2489,7222,37871,59244,1,0.46,0.64,2.9,0,0,0,0,0.106403767162579,Nikita Arora
N05547,josephanderson1982,Tech enthusiast,0,2916,4779,33705,861,0,0.21,39.15,1.64,0,0,0,0,1.170409163195562,Aryan Desai
N05548,richard.thomas8,Travel addict,1,1683,644,61672,51765,0,0.84,1.19,0.38,0,1,0,0,0.0836630778722758,Shruti Menon
N05549,donaldclark42,Digital marketer,0,4818,6002,75024,70009,0,0.03,1.07,1.25,0,0,0,0,0.1124414376204516,Dhruv Shah
N05550,davidramirez1993,Photographer,1,4008,1522,90554,53792,0,0.92,1.68,0.38,0,1,0,0,0.1221530055556561,Palak Tiwari
N05551,susanlee2002,Digital marketer,1,2170,3074,30343,68941,0,0.87,0.44,1.42,0,1,0,0,0.0615190058539386,Aarav Sharma
N05552,joseph.ramirez1996,Travel addict,0,4804,3905,74448,84512,1,0.11,0.88,0.81,0,0,0,0,0.0672397461233403,Priya Verma
N05553,linda.garcia2001,Sports fan,1,3061,7513,14053,56773,0,0.68,0.25,2.45,0,0,0,0,0.0850613433029003,Rohan Mehta
N05554,christophernguyen1998,Travel addict,0,192,3764,90677,35925,0,0.17,2.52,19.6,0,0,0,0,1.048879378988641,Sneha Reddy
N05555,nancy_roberts1984,Lover of nature,0,3709,7276,9400,54943,1,0.32,0.17,1.96,0,0,0,0,0.0840249345302724,Arjun Kapoor
N05556,paul.moore1998,Travel addict,1,5,6942,61822,96754,0,0.43,0.64,1388.4,0,0,0,0,492.93004208671937,Ananya Singh
N05557,michelle_carter,,0,4143,6479,16367,40257,1,0.36,0.41,1.56,0,0,0,0,0.059814462660317,Vikram Patel
N05558,richard_baker1984,Sports fan,1,4474,9395,63494,13218,1,0.27,4.8,2.1,0,0,0,0,0.1328370868819582,Kavya Nair
N05559,amanda_harris1986,Travel addict,1,3563,9960,32954,38118,0,0.61,0.86,2.8,0,0,0,0,0.1118907225557496,Rahul Das
N05560,robert_ramirez61,Tech enthusiast,1,2469,7328,93619,61952,0,0.96,1.51,2.97,0,1,0,0,0.1516209967679428,Ishita Gupta
N05561,matthew.flores2001,,1,23,6214,1295,30831,0,0.86,0.04,270.17,0,1,0,0,9.43669415577275,Aditya Rao
N05562,michael_thomas,Lover of nature,0,3430,8742,3874,45864,1,0.3,0.08,2.55,0,0,0,0,0.0879308400225417,Neha Joshi
N05563,linda.jackson1985,Photographer,0,4057,1887,26268,79544,0,0.27,0.33,0.47,0,0,0,0,0.0524118655462362,Karthik Iyer
N05564,donaldwhite2000,Sports fan,0,2977,6172,93064,40745,1,0.71,2.28,2.07,0,0,0,0,0.1151864351346847,Simran Kaur
N05565,kennethnelson1981,Digital marketer,0,3382,78,33580,56063,0,0.54,0.6,0.02,0,0,0,0,0.0736883112561296,Yash Malhotra
N05566,emily_smith,Tech enthusiast,1,178,8686,46733,71992,0,0.35,0.65,48.8,0,0,0,0,0.6500677780236033,Pooja Choudhary
N05567,george.campbell,Travel addict,0,1390,5246,51705,74615,1,0.6,0.69,3.77,0,0,0,0,0.1041746122904057,Manav Bansal
N05568,charles.rodriguez1995,Travel addict,0,366,5627,69189,43998,1,0.41,1.57,15.37,0,0,0,0,0.3495867437753482,Tanvi Mishra
N05569,elizabethbrown4,Sports fan,1,4470,8133,89076,25091,0,0.2,3.55,1.82,0,0,0,0,0.1940283375560418,Devansh Agarwal
N05572,david_wilson1998,Tech enthusiast,1,4629,4934,36312,38249,1,0.94,0.95,1.07,0,1,0,0,0.0537500730127106,Aisha Khan
N05573,georgetorres31,Tech enthusiast,1,1408,9809,69462,24344,1,0.79,2.85,6.97,0,0,0,0,0.2144022866617999,Harsh Vardhan
N05574,patriciaharris90,Travel addict,1,4875,760,51921,44930,0,0.92,1.16,0.16,0,1,0,0,0.0789683231957306,Ritika Sharma
N05575,barbara.thomas,Tech enthusiast,0,381,5950,43195,22596,0,0.83,1.91,15.62,0,1,0,0,0.3813178010374572,Krishna Yadav
N05576,joshua_nelson91,Travel addict,1,1360,8535,88369,41616,1,0.59,2.12,6.28,0,0,0,0,0.2028612882870712,Nikita Arora
N05577,barbaraperez1981,,1,1526,4886,63801,60210,1,0.06,1.06,3.2,0,0,0,0,0.0813800546424171,Aryan Desai
N05578,carol_lewis2002,Tech enthusiast,1,637,6405,98869,58229,1,0.14,1.7,10.05,0,0,0,0,0.3099419764550969,Shruti Menon
N05579,kenneth_garcia,,1,3043,8457,27277,49785,1,0.22,0.55,2.78,0,0,0,0,0.0534089527416798,Dhruv Shah
N05580,mark_moore45,Digital marketer,1,2452,8341,62765,70565,1,0.11,0.89,3.4,0,0,0,0,0.1110305505096866,Palak Tiwari
N05581,thomasmitchell9,,0,1952,1291,38505,76407,1,0.37,0.5,0.66,0,0,0,0,0.0654134120441294,Aarav Sharma
N05582,joseph_hill1993,Lover of nature,1,267,4506,36455,74664,0,0.42,0.49,16.88,0,0,0,0,0.2260353268135017,Priya Verma
N05583,robertwalker1986,Photographer,1,2290,4470,78495,83896,0,0.97,0.94,1.95,0,1,0,0,0.0828481500561312,Rohan Mehta
N05584,georgeflores2001,Tech enthusiast,0,2123,9637,49592,91060,0,0.2,0.54,4.54,0,0,0,0,0.1565734641635782,Sneha Reddy
N05585,susandavis,Lover of nature,0,4442,571,53065,64397,0,0.69,0.82,0.13,0,0,0,0,0.065990289180294,Arjun Kapoor
N05586,emily_hall1997,Lover of nature,1,4690,8446,49419,94037,0,0.51,0.53,1.8,0,0,0,0,0.0737392961558054,Ananya Singh
N05587,steven.white1999,Travel addict,1,284,955,643,63227,0,0.28,0.01,3.36,0,0,0,0,0.139315955621641,Vikram Patel
N05588,richard_rivera1981,Digital marketer,1,4791,3464,57997,98749,1,0.71,0.59,0.72,0,0,0,0,0.0756189930727876,Kavya Nair
N05589,susan.lee1985,Sports fan,0,1845,5528,17707,28980,0,0.25,0.61,3.0,0,0,0,0,0.092102444501444,Rahul Das
N05590,michael_miller,Digital marketer,0,1421,8246,28720,89196,1,0.92,0.32,5.8,0,1,0,0,0.1451355195534334,Ishita Gupta
N05591,brian_adams29,Photographer,1,1286,6566,51610,75044,1,0.79,0.69,5.11,0,0,0,0,0.144908111225551,Aditya Rao
N05592,bettyharris2001,,1,2855,2800,49603,49011,1,0.18,1.01,0.98,0,0,0,0,0.0458486412689583,Neha Joshi
N05593,jessica_scott29,Photographer,0,1577,4640,95631,11591,1,0.27,8.25,2.94,0,0,0,0,0.4737650643018458,Karthik Iyer
N05594,emilygreen2002,,0,2026,739,7608,50859,1,0.7,0.15,0.36,0,0,0,0,0.0720695881611527,Simran Kaur
N05595,jamesclark1989,Tech enthusiast,1,1690,5824,38297,82115,0,0.76,0.47,3.45,0,0,0,0,0.1178470661307681,Yash Malhotra
N05596,nancythompson63,Lover of nature,1,1420,7277,61599,50560,0,0.92,1.22,5.12,0,1,0,0,0.1306010381697215,Pooja Choudhary
N05597,deborah_sanchez2005,Digital marketer,1,54,4185,34513,4457,0,0.96,7.74,77.5,0,1,0,0,4.732224464926566,Manav Bansal
N05598,amanda.brown50,Sports fan,1,1375,4350,13570,29432,0,0.74,0.46,3.16,0,0,0,0,0.1060428036687443,Tanvi Mishra
N05599,johnramirez,Digital marketer,1,2005,5418,19396,95046,0,0.72,0.2,2.7,0,0,0,0,0.1018911065523039,Devansh Agarwal
N05600,donna_lopez1985,Tech enthusiast,1,2929,439,875,21113,1,0.1,0.04,0.15,0,0,0,0,0.0684434627620908,Meera Pillai
N05601,patricia.green1991,Travel addict,0,551,9255,73181,87565,1,0.13,0.84,16.8,0,0,0,0,0.2924730713895977,Siddharth Jain
N05602,william_carter1987,Digital marketer,0,334,9462,13844,85303,0,0.57,0.16,28.33,0,0,0,0,0.5429798223665097,Aisha Khan
N05603,barbara.harris1980,Sports fan,0,1262,9139,71202,32657,1,0.92,2.18,7.24,0,1,0,0,0.3149874878828645,Harsh Vardhan
N05604,barbara.taylor1995,Sports fan,1,3066,7155,206,86060,0,0.61,0.0,2.33,0,0,0,0,0.1275441921181416,Ritika Sharma
N05606,michael_jackson2001,Lover of nature,1,2819,2992,57194,96940,0,0.99,0.59,1.06,0,1,0,0,0.0850770270348561,Nikita Arora
N05607,jennifer.allen,Tech enthusiast,0,487,4234,67732,3949,1,0.94,17.15,8.69,0,1,0,0,0.7378617252262176,Aryan Desai
N05608,joseph.thompson47,Travel addict,1,930,6125,77884,13087,1,0.5,5.95,6.59,0,0,0,0,0.3947251287901023,Shruti Menon
N05609,roberttaylor31,Lover of nature,1,1854,3989,27617,34739,1,0.07,0.79,2.15,0,0,0,0,0.0832660112583167,Dhruv Shah
N05610,donald.roberts52,Photographer,0,2766,5199,65676,88650,1,0.27,0.74,1.88,0,0,0,0,0.0610038688800821,Palak Tiwari
N05611,kenneth_lopez30,Travel addict,1,2324,2381,83808,94961,0,0.91,0.88,1.02,0,1,0,0,0.0722464796564858,Aarav Sharma
N05612,daniel.torres,Photographer,0,2692,7231,20165,2224,0,0.44,9.07,2.69,0,0,0,0,0.4369628015190005,Priya Verma
N05613,sarah_martinez,,1,274,9685,46607,80613,1,0.47,0.58,35.35,0,0,0,0,0.5400195286548073,Rohan Mehta
N05614,barbarathompson4,Lover of nature,0,1852,1790,17400,46260,1,0.12,0.38,0.97,0,0,0,0,0.0822519602538465,Sneha Reddy
N05615,bettywright,,0,3317,1592,69924,93386,0,0.2,0.75,0.48,0,0,0,0,0.0539795067679093,Arjun Kapoor
N05616,betty.clark89,Digital marketer,1,4759,1909,88916,84735,0,0.69,1.05,0.4,0,0,0,0,0.0674291503941523,Ananya Singh
N05617,deborah_harris,,0,4132,1483,76759,8096,1,0.62,9.48,0.36,0,0,0,0,0.3863514026872597,Vikram Patel
N05618,matthewperez49,Tech enthusiast,0,4542,929,81939,88982,0,0.2,0.92,0.2,0,0,0,0,0.0716496733197248,Kavya Nair
N05619,emilyhill2000,Travel addict,0,4590,8488,36967,57657,0,0.05,0.64,1.85,0,0,0,0,0.0856074439649499,Rahul Das
N05620,richardsanchez,Sports fan,1,2334,6093,622,84684,0,0.79,0.01,2.61,0,0,0,0,0.1418133995376704,Ishita Gupta
N05621,joshua_lopez1982,Travel addict,0,1706,1160,40125,10050,1,0.14,3.99,0.68,0,0,0,0,0.1834641132942776,Aditya Rao
N05622,charles_martinez,Tech enthusiast,0,1587,8752,28304,46025,1,0.74,0.61,5.51,0,0,0,0,0.1878701995558437,Neha Joshi
N05623,nancy.ramirez,Travel addict,1,2012,4100,76135,84427,0,0.46,0.9,2.04,0,0,0,0,0.0741648951185373,Karthik Iyer
N05624,donaldnelson23,Tech enthusiast,1,1579,6723,32383,12792,1,0.75,2.53,4.26,0,0,0,0,0.185957805910252,Simran Kaur
N05625,andrew.torres1982,Photographer,1,1329,6951,47843,81393,0,0.88,0.59,5.23,0,1,0,0,0.1323466255785347,Yash Malhotra
N05626,melissa_smith55,Tech enthusiast,0,2413,8383,15331,79943,1,0.11,0.19,3.47,0,0,0,0,0.08981018825524,Pooja Choudhary
N05627,lisa.moore73,Photographer,1,2018,9989,52711,49804,1,0.52,1.06,4.95,0,0,0,0,0.0981410337961004,Manav Bansal
N05628,patriciawalker,Tech enthusiast,1,3229,9075,2387,95472,1,0.57,0.03,2.81,0,0,0,0,0.1362135030509845,Tanvi Mishra
N05629,linda_miller2002,Lover of nature,1,1338,5267,17921,87481,0,0.57,0.2,3.94,0,0,0,0,0.1061281356572824,Devansh Agarwal
N05630,karenthompson,Photographer,1,4851,9772,51894,82728,0,0.56,0.63,2.01,0,0,0,0,0.0850859919046872,Meera Pillai
N05631,michellemartin,Digital marketer,0,3496,3643,79652,96655,1,0.69,0.82,1.04,0,0,0,0,0.0579571310189933,Siddharth Jain
N05632,elizabeth_robinson62,Sports fan,1,1084,2718,92871,29163,0,0.28,3.18,2.51,0,0,0,0,0.1848567349672124,Aisha Khan
